order_id,customer_id,order_date,category,product_price,quantity,discount_pct,region,payment_method,returned,rating,revenue,profit,month,month_name,quarter
ORD02175,1664,2023-06-08 07:10:21.484296,Home & Kitchen,444.39,4,5,South,UPI,0,3,1688.68,423.05,6,Jun,2
ORD02176,1011,2023-06-08 08:55:12.662532,Books,3999.16,4,15,West,Debit Card,0,4,13597.14,4976.17,6,Jun,2
ORD02177,2156,2023-06-08 10:40:03.840768,Home & Kitchen,1352.55,5,15,South,COD,0,5,5748.34,1651.47,6,Jun,2
ORD02178,1303,2023-06-08 12:24:55.019003,Electronics,2421.74,3,10,North,COD,0,4,6538.7,2070.45,6,Jun,2
ORD02179,2763,2023-06-08 14:09:46.197239,Beauty,759.27,3,0,West,Net Banking,0,5,2277.81,430.7,6,Jun,2
ORD02180,3830,2023-06-08 15:54:37.375475,Clothing,357.73,3,0,North,UPI,0,4,1073.19,234.71,6,Jun,2
ORD02181,1042,2023-06-08 17:39:28.553710,Clothing,3632.65,5,25,North,Debit Card,0,4,13622.44,3781.74,6,Jun,2
ORD02182,1943,2023-06-08 19:24:19.731946,Home & Kitchen,4057.64,4,25,West,UPI,0,4,12172.92,4507.46,6,Jun,2
ORD02183,3390,2023-06-08 21:09:10.910182,Clothing,1032.46,3,15,South,Net Banking,0,5,2632.77,423.14,6,Jun,2
ORD02184,2349,2023-06-08 22:54:02.088417,Clothing,100.0,4,15,East,UPI,0,4,340.0,94.09,6,Jun,2
ORD02185,3545,2023-06-09 00:38:53.266653,Home & Kitchen,174.43,2,10,South,UPI,0,5,313.97,51.1,6,Jun,2
ORD02186,3411,2023-06-09 02:23:44.444888,Electronics,1276.56,3,0,North,Debit Card,1,5,3829.68,1011.82,6,Jun,2
ORD02187,1890,2023-06-09 04:08:35.623124,Home & Kitchen,100.0,2,10,North,UPI,0,5,180.0,55.3,6,Jun,2
ORD02188,3474,2023-06-09 05:53:26.801360,Books,758.54,5,15,West,Net Banking,0,5,3223.79,1083.78,6,Jun,2
ORD02189,2004,2023-06-09 07:38:17.979595,Home & Kitchen,542.25,1,10,North,Credit Card,0,3,488.02,90.1,6,Jun,2
ORD02190,1020,2023-06-09 09:23:09.157831,Home & Kitchen,1879.47,5,0,West,Credit Card,0,4,9397.35,1800.94,6,Jun,2
ORD02191,1406,2023-06-09 11:08:00.336067,Books,100.0,5,30,West,COD,0,4,350.0,93.63,6,Jun,2
ORD02192,3666,2023-06-09 12:52:51.514302,Home & Kitchen,1006.29,5,20,South,Credit Card,0,4,4025.16,1608.09,6,Jun,2
ORD02193,2014,2023-06-09 14:37:42.692538,Home & Kitchen,1298.09,3,0,North,Debit Card,0,5,3894.27,930.78,6,Jun,2
ORD02194,1335,2023-06-09 16:22:33.870774,Sports,1440.72,2,15,South,COD,0,1,2449.22,629.16,6,Jun,2
ORD02195,2838,2023-06-09 18:07:25.049009,Home & Kitchen,779.19,3,25,East,Credit Card,0,3,1753.18,452.52,6,Jun,2
ORD02196,2147,2023-06-09 19:52:16.227245,Sports,544.4,1,0,South,Credit Card,0,5,544.4,92.64,6,Jun,2
ORD02197,3446,2023-06-09 21:37:07.405481,Electronics,1720.88,5,10,North,COD,0,2,7743.96,2660.38,6,Jun,2
ORD02198,3840,2023-06-09 23:21:58.583716,Clothing,2821.57,4,10,East,Debit Card,0,3,10157.65,2166.38,6,Jun,2
ORD02199,2827,2023-06-10 01:06:49.761952,Beauty,1774.38,1,10,North,COD,0,4,1596.94,520.47,6,Jun,2
ORD02200,1714,2023-06-10 02:51:40.940188,Clothing,4034.63,2,20,East,Debit Card,0,5,6455.41,1735.04,6,Jun,2
ORD02201,1050,2023-06-10 04:36:32.118423,Electronics,1894.86,1,5,North,Debit Card,1,4,1800.12,545.34,6,Jun,2
ORD02202,1323,2023-06-10 06:21:23.296659,Books,2169.82,3,0,South,Net Banking,1,5,6509.46,1064.25,6,Jun,2
ORD02203,1788,2023-06-10 08:06:14.474894,Electronics,275.71,4,0,North,Credit Card,0,3,1102.84,410.8,6,Jun,2
ORD02204,1140,2023-06-10 09:51:05.653130,Electronics,815.9,3,0,West,Credit Card,0,5,2447.7,516.38,6,Jun,2
ORD02205,1469,2023-06-10 11:35:56.831366,Beauty,995.54,5,10,West,UPI,0,3,4479.93,1422.48,6,Jun,2
ORD02206,1786,2023-06-10 13:20:48.009601,Books,444.16,5,15,South,COD,0,3,1887.68,659.75,6,Jun,2
ORD02207,2825,2023-06-10 15:05:39.187837,Clothing,1127.88,1,0,South,Net Banking,0,4,1127.88,321.46,6,Jun,2
ORD02208,2357,2023-06-10 16:50:30.366073,Beauty,515.41,5,15,East,Credit Card,0,2,2190.49,513.31,6,Jun,2
ORD02209,2916,2023-06-10 18:35:21.544308,Beauty,1744.74,5,15,South,UPI,0,4,7415.14,2925.09,6,Jun,2
ORD02210,1963,2023-06-10 20:20:12.722544,Clothing,953.13,2,0,West,Net Banking,0,4,1906.26,418.63,6,Jun,2
ORD02211,1372,2023-06-10 22:05:03.900780,Clothing,920.97,2,15,South,Debit Card,0,3,1565.65,606.17,6,Jun,2
ORD02212,3541,2023-06-10 23:49:55.079015,Sports,6169.61,3,15,West,Credit Card,0,5,15732.51,2974.33,6,Jun,2
ORD02213,2692,2023-06-11 01:34:46.257251,Home & Kitchen,747.47,3,10,South,COD,0,4,2018.17,499.1,6,Jun,2
ORD02214,3798,2023-06-11 03:19:37.435487,Home & Kitchen,674.82,2,5,West,Net Banking,0,5,1282.16,236.72,6,Jun,2
ORD02215,2179,2023-06-11 05:04:28.613722,Sports,575.42,1,15,East,UPI,0,5,489.11,73.64,6,Jun,2
ORD02216,3338,2023-06-11 06:49:19.791958,Home & Kitchen,3377.11,2,30,North,COD,0,3,4727.95,1016.81,6,Jun,2
ORD02217,2671,2023-06-11 08:34:10.970194,Clothing,1029.92,3,10,North,Debit Card,0,4,2780.78,477.75,6,Jun,2
ORD02218,1105,2023-06-11 10:19:02.148429,Home & Kitchen,1374.49,4,5,West,COD,0,4,5223.06,2071.39,6,Jun,2
ORD02219,2443,2023-06-11 12:03:53.326665,Clothing,299.17,5,10,South,UPI,0,5,1346.26,458.28,6,Jun,2
ORD02220,3717,2023-06-11 13:48:44.504900,Sports,1167.87,4,0,South,Debit Card,0,5,4671.48,705.05,6,Jun,2
ORD02221,2681,2023-06-11 15:33:35.683136,Home & Kitchen,481.65,4,10,North,UPI,1,4,1733.94,357.04,6,Jun,2
ORD02222,1001,2023-06-11 17:18:26.861372,Electronics,1967.54,5,5,West,Credit Card,0,1,9345.82,2967.59,6,Jun,2
ORD02223,3636,2023-06-11 19:03:18.039607,Books,2680.41,2,0,South,UPI,0,4,5360.82,1338.26,6,Jun,2
ORD02224,3691,2023-06-11 20:48:09.217843,Clothing,1881.9,1,10,North,COD,0,5,1693.71,606.28,6,Jun,2
ORD02225,3137,2023-06-11 22:33:00.396079,Clothing,1965.36,4,0,West,Credit Card,0,5,7861.44,2171.45,6,Jun,2
ORD02226,1349,2023-06-12 00:17:51.574314,Home & Kitchen,1077.62,1,10,East,Credit Card,0,5,969.86,303.97,6,Jun,2
ORD02227,2286,2023-06-12 02:02:42.752550,Clothing,1867.81,3,0,South,Net Banking,1,4,5603.43,1676.88,6,Jun,2
ORD02228,2062,2023-06-12 03:47:33.930786,Sports,824.06,4,0,South,COD,0,1,3296.24,1020.33,6,Jun,2
ORD02229,3956,2023-06-12 05:32:25.109021,Electronics,1581.13,3,20,West,COD,0,5,3794.71,787.5,6,Jun,2
ORD02230,3206,2023-06-12 07:17:16.287257,Home & Kitchen,449.71,2,25,North,Debit Card,0,5,674.56,164.14,6,Jun,2
ORD02231,3359,2023-06-12 09:02:07.465493,Sports,108.46,4,0,West,UPI,0,2,433.84,70.57,6,Jun,2
ORD02232,1444,2023-06-12 10:46:58.643728,Home & Kitchen,800.31,3,10,North,UPI,1,2,2160.84,641.57,6,Jun,2
ORD02233,3345,2023-06-12 12:31:49.821964,Books,929.23,3,0,West,COD,0,4,2787.69,738.22,6,Jun,2
ORD02234,1951,2023-06-12 14:16:41.000200,Beauty,444.39,2,10,East,UPI,0,5,799.9,272.11,6,Jun,2
ORD02235,1035,2023-06-12 16:01:32.178435,Clothing,1951.33,1,10,South,COD,0,4,1756.2,354.04,6,Jun,2
ORD02236,2107,2023-06-12 17:46:23.356671,Electronics,114.59,1,0,North,Credit Card,0,3,114.59,29.7,6,Jun,2
ORD02237,2475,2023-06-12 19:31:14.534906,Clothing,377.99,4,15,East,UPI,0,4,1285.17,250.85,6,Jun,2
ORD02238,2798,2023-06-12 21:16:05.713142,Electronics,2070.85,2,0,West,UPI,0,4,4141.7,1256.98,6,Jun,2
ORD02239,2845,2023-06-12 23:00:56.891378,Beauty,862.04,4,0,North,COD,0,4,3448.16,1248.26,6,Jun,2
ORD02240,2408,2023-06-13 00:45:48.069613,Electronics,1832.61,1,20,North,COD,0,4,1466.09,500.47,6,Jun,2
ORD02241,2195,2023-06-13 02:30:39.247849,Sports,1257.21,2,15,East,Debit Card,0,5,2137.26,825.09,6,Jun,2
ORD02242,2399,2023-06-13 04:15:30.426085,Sports,4515.13,5,10,West,UPI,1,4,20318.09,7983.62,6,Jun,2
ORD02243,2708,2023-06-13 06:00:21.604320,Electronics,1366.19,2,10,East,Net Banking,0,4,2459.14,843.51,6,Jun,2
ORD02244,2385,2023-06-13 07:45:12.782556,Home & Kitchen,100.0,2,10,West,COD,0,4,180.0,39.91,6,Jun,2
ORD02245,3606,2023-06-13 09:30:03.960792,Electronics,652.83,5,10,East,Net Banking,0,4,2937.74,601.69,6,Jun,2
ORD02246,3938,2023-06-13 11:14:55.139027,Books,231.58,3,5,East,Credit Card,0,4,660.0,172.85,6,Jun,2
ORD02247,3188,2023-06-13 12:59:46.317263,Electronics,3878.09,3,10,East,Credit Card,0,4,10470.84,4172.33,6,Jun,2
ORD02248,3934,2023-06-13 14:44:37.495499,Beauty,164.74,3,10,East,Net Banking,0,4,444.8,112.61,6,Jun,2
ORD02249,2300,2023-06-13 16:29:28.673734,Beauty,735.82,1,15,West,Credit Card,0,5,625.45,124.94,6,Jun,2
ORD02250,3773,2023-06-13 18:14:19.851970,Electronics,384.47,2,15,South,Net Banking,0,5,653.6,252.35,6,Jun,2
ORD02251,2243,2023-06-13 19:59:11.030206,Electronics,2813.25,5,5,East,Debit Card,0,4,13362.94,3293.69,6,Jun,2
ORD02252,1520,2023-06-13 21:44:02.208441,Sports,553.48,1,10,West,Debit Card,0,5,498.13,160.76,6,Jun,2
ORD02253,2806,2023-06-13 23:28:53.386677,Clothing,7222.63,5,5,South,Credit Card,0,5,34307.49,11906.01,6,Jun,2
ORD02254,1009,2023-06-14 01:13:44.564912,Sports,100.0,1,10,North,Net Banking,0,5,90.0,32.47,6,Jun,2
ORD02255,1983,2023-06-14 02:58:35.743148,Home & Kitchen,205.92,1,10,North,Net Banking,0,3,185.33,65.85,6,Jun,2
ORD02256,3425,2023-06-14 04:43:26.921384,Clothing,381.64,1,25,East,Net Banking,0,5,286.23,102.77,6,Jun,2
ORD02257,2656,2023-06-14 06:28:18.099619,Sports,2499.85,5,15,North,Credit Card,0,4,10624.36,3367.0,6,Jun,2
ORD02258,2660,2023-06-14 08:13:09.277855,Books,3161.97,4,25,East,Net Banking,0,5,9485.91,2380.56,6,Jun,2
ORD02259,3729,2023-06-14 09:58:00.456091,Beauty,111.2,1,15,East,COD,0,3,94.52,29.95,6,Jun,2
ORD02260,3631,2023-06-14 11:42:51.634326,Beauty,100.0,3,30,South,Net Banking,0,4,210.0,75.43,6,Jun,2
ORD02261,3199,2023-06-14 13:27:42.812562,Electronics,2047.13,2,15,North,COD,0,4,3480.12,827.09,6,Jun,2
ORD02262,1719,2023-06-14 15:12:33.990798,Electronics,214.68,4,30,East,Debit Card,0,5,601.1,134.72,6,Jun,2
ORD02263,2072,2023-06-14 16:57:25.169033,Beauty,214.07,4,0,North,COD,0,5,856.28,202.02,6,Jun,2
ORD02264,1858,2023-06-14 18:42:16.347269,Beauty,100.0,5,0,South,Debit Card,1,3,500.0,143.91,6,Jun,2
ORD02265,2316,2023-06-14 20:27:07.525505,Electronics,100.0,4,10,North,Credit Card,0,3,360.0,58.72,6,Jun,2
ORD02266,2603,2023-06-14 22:11:58.703740,Sports,459.13,5,30,South,Debit Card,0,5,1606.96,553.99,6,Jun,2
ORD02267,1049,2023-06-14 23:56:49.881976,Books,100.82,5,10,South,Debit Card,0,4,453.69,83.8,6,Jun,2
ORD02268,3711,2023-06-15 01:41:41.060212,Clothing,690.39,3,0,South,Net Banking,0,4,2071.17,379.46,6,Jun,2
ORD02269,3578,2023-06-15 03:26:32.238447,Sports,2682.62,1,10,East,UPI,0,5,2414.36,481.46,6,Jun,2
ORD02270,3904,2023-06-15 05:11:23.416683,Electronics,592.5,4,15,West,Debit Card,0,5,2014.5,592.73,6,Jun,2
ORD02271,1145,2023-06-15 06:56:14.594918,Beauty,1952.02,1,5,East,COD,0,3,1854.42,410.55,6,Jun,2
ORD02272,1914,2023-06-15 08:41:05.773154,Electronics,147.92,1,15,North,Credit Card,0,4,125.73,30.43,6,Jun,2
ORD02273,2462,2023-06-15 10:25:56.951390,Home & Kitchen,1615.46,1,30,East,COD,0,5,1130.82,433.0,6,Jun,2
ORD02274,3289,2023-06-15 12:10:48.129625,Electronics,571.34,5,25,East,Credit Card,1,5,2142.52,775.16,6,Jun,2
ORD02275,1580,2023-06-15 13:55:39.307861,Books,2077.96,1,0,West,COD,0,3,2077.96,754.4,6,Jun,2
ORD02276,3734,2023-06-15 15:40:30.486097,Home & Kitchen,219.71,4,5,North,Debit Card,0,2,834.9,245.8,6,Jun,2
ORD02277,2584,2023-06-15 17:25:21.664332,Electronics,3422.46,5,5,South,UPI,0,3,16256.68,5959.97,6,Jun,2
ORD02278,1482,2023-06-15 19:10:12.842568,Books,416.75,4,5,South,Debit Card,1,5,1583.65,545.79,6,Jun,2
ORD02279,2249,2023-06-15 20:55:04.020804,Books,653.43,5,0,North,Net Banking,0,4,3267.15,1268.66,6,Jun,2
ORD02280,1672,2023-06-15 22:39:55.199039,Electronics,4499.03,2,20,East,COD,0,4,7198.45,1195.61,6,Jun,2
ORD02281,1630,2023-06-16 00:24:46.377275,Sports,1295.84,2,5,West,UPI,0,1,2462.1,387.0,6,Jun,2
ORD02282,3708,2023-06-16 02:09:37.555511,Clothing,683.02,2,25,West,COD,0,2,1024.53,198.51,6,Jun,2
ORD02283,1661,2023-06-16 03:54:28.733746,Home & Kitchen,4481.71,2,25,North,Net Banking,0,4,6722.56,2569.84,6,Jun,2
ORD02284,3852,2023-06-16 05:39:19.911982,Books,598.65,5,0,North,Net Banking,0,4,2993.25,902.14,6,Jun,2
ORD02285,3466,2023-06-16 07:24:11.090218,Books,149.52,1,30,East,Net Banking,0,4,104.66,26.85,6,Jun,2
ORD02286,1987,2023-06-16 09:09:02.268453,Electronics,8640.0,3,15,West,Debit Card,0,2,22032.0,6128.81,6,Jun,2
ORD02287,2546,2023-06-16 10:53:53.446689,Clothing,467.64,3,10,North,Debit Card,0,4,1262.63,451.27,6,Jun,2
ORD02288,1649,2023-06-16 12:38:44.624924,Books,2858.31,2,5,East,UPI,0,5,5430.79,2076.07,6,Jun,2
ORD02289,1968,2023-06-16 14:23:35.803160,Home & Kitchen,271.46,1,10,East,Net Banking,0,3,244.31,81.21,6,Jun,2
ORD02290,3637,2023-06-16 16:08:26.981396,Sports,1971.54,4,5,North,Debit Card,0,5,7491.85,2546.94,6,Jun,2
ORD02291,2100,2023-06-16 17:53:18.159631,Books,1114.92,1,15,West,Credit Card,1,2,947.68,218.06,6,Jun,2
ORD02292,3556,2023-06-16 19:38:09.337867,Electronics,5937.62,4,0,South,Credit Card,0,3,23750.48,6335.65,6,Jun,2
ORD02293,1440,2023-06-16 21:23:00.516103,Electronics,1207.23,3,15,East,Debit Card,0,4,3078.44,1143.03,6,Jun,2
ORD02294,1920,2023-06-16 23:07:51.694338,Electronics,100.0,1,0,South,UPI,0,5,100.0,34.65,6,Jun,2
ORD02295,1769,2023-06-17 00:52:42.872574,Electronics,1389.05,1,0,East,COD,0,4,1389.05,445.98,6,Jun,2
ORD02296,2343,2023-06-17 02:37:34.050810,Clothing,235.54,3,10,West,Net Banking,0,4,635.96,105.77,6,Jun,2
ORD02297,2826,2023-06-17 04:22:25.229045,Electronics,2403.25,1,10,South,Debit Card,0,4,2162.93,345.8,6,Jun,2
ORD02298,1262,2023-06-17 06:07:16.407281,Electronics,2912.84,4,10,North,UPI,0,3,10486.22,1914.81,6,Jun,2
ORD02299,2577,2023-06-17 07:52:07.585517,Electronics,986.94,1,0,East,COD,0,3,986.94,291.49,6,Jun,2
ORD02300,3684,2023-06-17 09:36:58.763752,Electronics,2293.32,4,25,North,UPI,1,5,6879.96,1954.57,6,Jun,2
ORD02301,3506,2023-06-17 11:21:49.941988,Electronics,235.18,2,15,North,COD,0,3,399.81,154.2,6,Jun,2
ORD02302,1998,2023-06-17 13:06:41.120224,Electronics,1016.14,1,0,West,Credit Card,0,4,1016.14,328.91,6,Jun,2
ORD02303,1699,2023-06-17 14:51:32.298459,Clothing,751.17,4,10,North,COD,0,5,2704.21,604.37,6,Jun,2
ORD02304,3349,2023-06-17 16:36:23.476695,Books,1417.49,3,10,East,Credit Card,0,2,3827.22,728.6,6,Jun,2
ORD02305,2603,2023-06-17 18:21:14.654930,Electronics,100.0,2,0,North,Net Banking,0,4,200.0,72.48,6,Jun,2
ORD02306,2241,2023-06-17 20:06:05.833166,Clothing,2092.23,1,15,North,Debit Card,0,3,1778.4,471.11,6,Jun,2
ORD02307,2125,2023-06-17 21:50:57.011402,Clothing,123.65,4,20,East,Credit Card,0,3,395.68,123.99,6,Jun,2
ORD02308,3601,2023-06-17 23:35:48.189637,Electronics,1602.73,1,15,North,UPI,0,2,1362.32,396.82,6,Jun,2
ORD02309,3335,2023-06-18 01:20:39.367873,Electronics,100.0,4,0,West,COD,0,4,400.0,70.75,6,Jun,2
ORD02310,2190,2023-06-18 03:05:30.546109,Books,2674.69,1,25,East,UPI,1,5,2006.02,329.52,6,Jun,2
ORD02311,3668,2023-06-18 04:50:21.724344,Home & Kitchen,288.01,2,5,West,Credit Card,0,4,547.22,133.66,6,Jun,2
ORD02312,2005,2023-06-18 06:35:12.902580,Electronics,1086.95,2,25,North,UPI,0,5,1630.43,391.94,6,Jun,2
ORD02313,1035,2023-06-18 08:20:04.080816,Electronics,454.69,1,0,South,COD,1,3,454.69,144.8,6,Jun,2
ORD02314,1743,2023-06-18 10:04:55.259051,Sports,1923.7,1,10,West,Debit Card,0,4,1731.33,533.34,6,Jun,2
ORD02315,2764,2023-06-18 11:49:46.437287,Clothing,581.48,5,10,West,UPI,0,4,2616.66,1026.35,6,Jun,2
ORD02316,1352,2023-06-18 13:34:37.615523,Electronics,1934.35,1,0,North,Net Banking,0,3,1934.35,705.12,6,Jun,2
ORD02317,2922,2023-06-18 15:19:28.793758,Sports,502.94,1,20,South,COD,0,3,402.35,110.3,6,Jun,2
ORD02318,1072,2023-06-18 17:04:19.971994,Sports,2094.35,2,15,East,COD,0,4,3560.39,979.13,6,Jun,2
ORD02319,3695,2023-06-18 18:49:11.150230,Clothing,100.0,1,0,South,Net Banking,0,5,100.0,31.85,6,Jun,2
ORD02320,2376,2023-06-18 20:34:02.328465,Books,499.67,3,15,East,Credit Card,0,5,1274.16,227.47,6,Jun,2
ORD02321,2914,2023-06-18 22:18:53.506701,Electronics,1035.63,1,10,North,Net Banking,0,2,932.07,372.8,6,Jun,2
ORD02322,2093,2023-06-19 00:03:44.684936,Electronics,100.0,5,0,South,Credit Card,0,5,500.0,139.85,6,Jun,2
ORD02323,3472,2023-06-19 01:48:35.863172,Home & Kitchen,308.76,4,30,North,Debit Card,0,5,864.53,326.34,6,Jun,2
ORD02324,1707,2023-06-19 03:33:27.041408,Electronics,4089.4,2,25,West,Credit Card,0,4,6134.1,2403.58,6,Jun,2
ORD02325,2804,2023-06-19 05:18:18.219643,Clothing,5647.62,3,0,South,Debit Card,0,2,16942.86,5005.1,6,Jun,2
ORD02326,3608,2023-06-19 07:03:09.397879,Beauty,2019.17,4,10,East,Debit Card,0,5,7269.01,1278.16,6,Jun,2
ORD02327,3875,2023-06-19 08:48:00.576115,Beauty,435.93,3,5,West,Net Banking,0,4,1242.4,364.44,6,Jun,2
ORD02328,1955,2023-06-19 10:32:51.754350,Electronics,452.71,2,20,East,Debit Card,0,5,724.34,216.88,6,Jun,2
ORD02329,3564,2023-06-19 12:17:42.932586,Home & Kitchen,1556.8,5,25,West,Credit Card,0,4,5838.0,2027.53,6,Jun,2
ORD02330,3475,2023-06-19 14:02:34.110822,Books,187.66,2,5,East,UPI,0,4,356.55,57.78,6,Jun,2
ORD02331,1159,2023-06-19 15:47:25.289057,Sports,4443.72,3,20,East,COD,0,3,10664.93,2843.04,6,Jun,2
ORD02332,3196,2023-06-19 17:32:16.467293,Clothing,381.98,3,10,North,COD,0,5,1031.35,392.63,6,Jun,2
ORD02333,3823,2023-06-19 19:17:07.645529,Electronics,11875.99,2,5,West,Credit Card,0,3,22564.38,8976.67,6,Jun,2
ORD02334,2735,2023-06-19 21:01:58.823764,Electronics,1026.98,1,25,North,UPI,0,1,770.24,152.39,6,Jun,2
ORD02335,2585,2023-06-19 22:46:50.002000,Clothing,2213.87,2,10,North,Debit Card,0,4,3984.97,1465.07,6,Jun,2
ORD02336,1066,2023-06-20 00:31:41.180236,Clothing,100.0,5,10,North,Credit Card,0,4,450.0,83.95,6,Jun,2
ORD02337,3428,2023-06-20 02:16:32.358471,Sports,3293.91,2,15,North,Debit Card,1,3,5599.65,2017.52,6,Jun,2
ORD02338,1057,2023-06-20 04:01:23.536707,Home & Kitchen,472.07,4,0,East,Net Banking,0,4,1888.28,414.14,6,Jun,2
ORD02339,1341,2023-06-20 05:46:14.714942,Clothing,1653.64,1,5,North,UPI,1,4,1570.96,612.53,6,Jun,2
ORD02340,2153,2023-06-20 07:31:05.893178,Books,2462.6,4,25,North,COD,0,4,7387.8,2392.72,6,Jun,2
ORD02341,3774,2023-06-20 09:15:57.071414,Electronics,268.96,2,15,North,Credit Card,0,1,457.23,114.21,6,Jun,2
ORD02342,2195,2023-06-20 11:00:48.249649,Sports,876.46,1,20,East,COD,0,4,701.17,154.43,6,Jun,2
ORD02343,3817,2023-06-20 12:45:39.427885,Beauty,1021.34,4,0,West,Debit Card,0,2,4085.36,853.06,6,Jun,2
ORD02344,3661,2023-06-20 14:30:30.606121,Beauty,561.21,4,10,East,Debit Card,0,3,2020.36,646.92,6,Jun,2
ORD02345,2232,2023-06-20 16:15:21.784356,Sports,985.96,1,30,East,Net Banking,0,5,690.17,258.09,6,Jun,2
ORD02346,3401,2023-06-20 18:00:12.962592,Electronics,573.09,1,5,East,Debit Card,0,4,544.44,184.42,6,Jun,2
ORD02347,2494,2023-06-20 19:45:04.140828,Electronics,671.18,3,0,West,Debit Card,0,3,2013.54,722.25,6,Jun,2
ORD02348,2821,2023-06-20 21:29:55.319063,Home & Kitchen,1659.96,1,10,North,COD,0,4,1493.96,515.93,6,Jun,2
ORD02349,1115,2023-06-20 23:14:46.497299,Beauty,1501.93,2,5,North,COD,0,3,2853.67,1126.59,6,Jun,2
ORD02350,1661,2023-06-21 00:59:37.675535,Electronics,396.47,5,0,West,Credit Card,1,3,1982.35,672.91,6,Jun,2
ORD02351,2465,2023-06-21 02:44:28.853770,Electronics,3416.59,3,25,West,Credit Card,0,4,7687.33,1557.12,6,Jun,2
ORD02352,3500,2023-06-21 04:29:20.032006,Sports,2979.35,1,30,South,Debit Card,0,5,2085.54,725.56,6,Jun,2
ORD02353,2868,2023-06-21 06:14:11.210242,Electronics,1067.22,5,10,North,UPI,0,5,4802.49,1107.06,6,Jun,2
ORD02354,3334,2023-06-21 07:59:02.388477,Clothing,851.76,3,20,East,Credit Card,1,4,2044.22,815.54,6,Jun,2
ORD02355,2016,2023-06-21 09:43:53.566713,Home & Kitchen,709.47,2,25,East,Debit Card,0,4,1064.2,259.84,6,Jun,2
ORD02356,1310,2023-06-21 11:28:44.744948,Electronics,1842.75,5,15,North,COD,0,5,7831.69,1748.02,6,Jun,2
ORD02357,1207,2023-06-21 13:13:35.923184,Electronics,1670.59,1,0,West,Net Banking,0,3,1670.59,350.5,6,Jun,2
ORD02358,3665,2023-06-21 14:58:27.101420,Sports,327.57,1,0,South,COD,0,3,327.57,103.06,6,Jun,2
ORD02359,3493,2023-06-21 16:43:18.279655,Home & Kitchen,1669.64,2,0,East,COD,1,4,3339.28,592.07,6,Jun,2
ORD02360,3717,2023-06-21 18:28:09.457891,Beauty,436.39,3,0,South,Net Banking,0,4,1309.17,508.47,6,Jun,2
ORD02361,1632,2023-06-21 20:13:00.636127,Clothing,100.0,5,5,East,COD,0,5,475.0,106.2,6,Jun,2
ORD02362,3102,2023-06-21 21:57:51.814362,Electronics,1802.01,2,5,East,Credit Card,0,3,3423.82,766.42,6,Jun,2
ORD02363,3959,2023-06-21 23:42:42.992598,Home & Kitchen,1552.58,3,0,North,COD,0,4,4657.74,752.3,6,Jun,2
ORD02364,1656,2023-06-22 01:27:34.170834,Books,793.51,4,0,East,Net Banking,1,5,3174.04,671.32,6,Jun,2
ORD02365,2423,2023-06-22 03:12:25.349069,Electronics,1118.83,4,10,South,Debit Card,1,4,4027.79,1026.06,6,Jun,2
ORD02366,2931,2023-06-22 04:57:16.527305,Sports,4410.99,3,0,South,Debit Card,0,4,13232.97,3207.69,6,Jun,2
ORD02367,3562,2023-06-22 06:42:07.705541,Electronics,1356.54,1,20,North,Debit Card,0,2,1085.23,236.86,6,Jun,2
ORD02368,2679,2023-06-22 08:26:58.883776,Clothing,1608.91,1,0,East,Net Banking,0,3,1608.91,257.72,6,Jun,2
ORD02369,1236,2023-06-22 10:11:50.062012,Electronics,100.0,4,20,South,Net Banking,0,1,320.0,72.05,6,Jun,2
ORD02370,1347,2023-06-22 11:56:41.240248,Clothing,272.27,1,30,West,Credit Card,0,4,190.59,65.67,6,Jun,2
ORD02371,3674,2023-06-22 13:41:32.418483,Clothing,537.05,1,15,North,Net Banking,0,5,456.49,118.55,6,Jun,2
ORD02372,1629,2023-06-22 15:26:23.596719,Books,1162.77,3,15,West,Debit Card,0,5,2965.06,660.3,6,Jun,2
ORD02373,2540,2023-06-22 17:11:14.774954,Home & Kitchen,2248.13,3,25,South,Net Banking,0,4,5058.29,1144.18,6,Jun,2
ORD02374,3003,2023-06-22 18:56:05.953190,Beauty,581.23,1,0,West,UPI,0,5,581.23,167.75,6,Jun,2
ORD02375,2271,2023-06-22 20:40:57.131426,Electronics,660.98,3,30,North,COD,1,4,1388.06,313.11,6,Jun,2
ORD02376,1363,2023-06-22 22:25:48.309661,Electronics,443.88,5,20,West,Credit Card,0,4,1775.52,546.33,6,Jun,2
ORD02377,3368,2023-06-23 00:10:39.487897,Electronics,440.77,4,15,South,Debit Card,0,3,1498.62,595.5,6,Jun,2
ORD02378,1285,2023-06-23 01:55:30.666133,Electronics,4459.9,5,5,West,Debit Card,0,4,21184.52,3395.75,6,Jun,2
ORD02379,1148,2023-06-23 03:40:21.844368,Home & Kitchen,1513.67,5,10,West,UPI,0,3,6811.52,1309.07,6,Jun,2
ORD02380,2107,2023-06-23 05:25:13.022604,Home & Kitchen,254.23,1,15,West,Credit Card,0,4,216.1,42.09,6,Jun,2
ORD02381,3453,2023-06-23 07:10:04.200840,Sports,1921.54,1,15,East,COD,0,5,1633.31,427.55,6,Jun,2
ORD02382,1455,2023-06-23 08:54:55.379075,Electronics,1920.32,5,15,South,Credit Card,0,2,8161.36,1308.71,6,Jun,2
